index,label
25893,13
25894,0
25895,23
25896,20
25897,16
25898,8
25899,4
25900,23
25901,7
25902,5
25903,7
25904,16
25905,10
25906,17
25907,22
25908,16
25909,11
25910,6
25911,17
25912,22
25913,4
25914,22
25915,21
25916,7
25917,0
25918,10
25919,12
25920,14
25921,14
25922,3
25923,8
25924,14
25925,21
25926,20
25927,21
25928,17
25929,23
25930,16
25931,16
25932,24
25933,20
25934,12
25935,1
25936,1
25937,21
25938,4
25939,6
25940,15
25941,24
25942,23
25943,22
25944,22
25945,4
25946,4
25947,15
25948,23
25949,16
25950,17
25951,5
25952,21
25953,12
25954,3
25955,7
25956,12
25957,5
25958,5
25959,14
25960,3
25961,19
25962,6
25963,5
25964,24
25965,6
25966,24
25967,23
25968,5
25969,3
25970,5
25971,1
25972,10
25973,6
25974,10
25975,0
25976,18
25977,3
25978,17
25979,23
25980,13
25981,22
25982,11
25983,15
25984,10
25985,1
25986,15
25987,13
25988,15
25989,5
25990,11
25991,13
25992,20
25993,1
25994,1
25995,21
25996,24
25997,15
25998,7
25999,3
26000,22
26001,1
26002,10
26003,8
26004,15
26005,7
26006,7
26007,14
26008,1
26009,7
26010,24
26011,16
26012,6
26013,14
26014,20
26015,13
26016,10
26017,20
26018,2
26019,10
26020,18
26021,6
26022,22
26023,12
26024,12
26025,21
26026,12
26027,10
26028,13
26029,12
26030,12
26031,2
26032,1
26033,15
26034,22
26035,22
26036,6
26037,10
26038,20
26039,23
26040,12
26041,4
26042,20
26043,14
26044,22
26045,0
26046,11
26047,23
26048,2
26049,7
26050,14
26051,4
26052,1
26053,5
26054,10
26055,12
26056,16
26057,16
26058,15
26059,7
26060,1
26061,23
26062,12
26063,12
26064,4
26065,22
26066,19
26067,12
26068,16
26069,15
26070,5
26071,23
26072,15
26073,2
26074,17
26075,16
26076,14
26077,1
26078,19
26079,10
26080,15
26081,0
26082,19
26083,21
26084,2
26085,24
26086,14
26087,20
26088,20
26089,21
26090,24
26091,23
26092,1
26093,18
26094,0
26095,10
26096,22
26097,23
26098,14
26099,8
26100,16
26101,16
26102,18
26103,12
26104,19
26105,13
26106,8
26107,4
26108,18
26109,3
26110,19
26111,11
26112,23
26113,13
26114,3
26115,7
26116,21
26117,21
26118,10
26119,5
26120,11
26121,22
26122,20
26123,11
26124,17
26125,0
26126,22
26127,2
26128,18
26129,21
26130,10
26131,18
26132,10
26133,16
26134,0
26135,17
26136,10
26137,21
26138,12
26139,3
26140,8
26141,24
26142,6
26143,0
26144,4
26145,10
26146,18
26147,23
26148,19
26149,23
26150,0
26151,11
26152,16
26153,8
26154,12
26155,16
26156,16
26157,10
26158,6
26159,23
26160,1
26161,18
26162,4
26163,15
26164,12
26165,10
26166,15
26167,18
26168,16
26169,18
26170,14
26171,8
26172,17
26173,20
26174,7
26175,24
26176,23
26177,8
26178,5
26179,6
26180,15
26181,17
26182,16
26183,16
26184,19
26185,15
26186,21
26187,5
26188,22
26189,5
26190,5
26191,12
26192,3
26193,18
26194,12
26195,17
26196,22
26197,2
26198,11
26199,21
26200,17
26201,15
26202,17
26203,6
26204,14
26205,21
26206,24
26207,23
26208,5
26209,23
26210,22
26211,7
26212,15
26213,15
26214,17
26215,8
26216,21
26217,6
26218,11
26219,16
26220,22
26221,5
26222,1
26223,4
26224,5
26225,1
26226,12
26227,12
26228,4
26229,13
26230,11
26231,16
26232,15
26233,1
26234,13
26235,7
26236,1
26237,23
26238,11
26239,16
26240,12
26241,1
26242,23
26243,0
26244,8
26245,17
26246,18
26247,6
26248,22
26249,22
26250,5
26251,3
26252,14
26253,17
26254,6
26255,16
26256,10
26257,20
26258,0
26259,7
26260,23
26261,0
26262,19
26263,0
26264,10
26265,16
26266,13
26267,14
26268,17
26269,3
26270,10
26271,11
26272,8
26273,6
26274,22
26275,1
26276,21
26277,15
26278,14
26279,10
26280,22
26281,5
26282,23
26283,18
26284,0
26285,24
26286,13
26287,16
26288,16
26289,11
26290,14
26291,6
26292,15
26293,10
26294,20
26295,0
26296,19
26297,1
26298,16
26299,23
26300,11
26301,23
26302,22
26303,17
26304,7
26305,8
26306,4
26307,22
26308,14
26309,8
26310,23
26311,23
26312,14
26313,17
26314,0
26315,4
26316,24
26317,23
26318,24
26319,3
26320,23
26321,1
26322,7
26323,4
26324,17
26325,0
26326,22
26327,24
26328,17
26329,22
26330,17
26331,4
26332,16
26333,16
26334,20
26335,0
26336,17
26337,3
26338,17
26339,21
26340,7
26341,16
26342,0
26343,16
26344,17
26345,3
26346,11
26347,2
26348,12
26349,1
26350,11
26351,8
26352,2
26353,0
26354,1
26355,18
26356,5
26357,20
26358,19
26359,3
26360,18
26361,22
26362,22
26363,17
26364,3
26365,19
26366,4
26367,8
26368,21
26369,11
26370,2
26371,22
26372,7
26373,16
26374,22
26375,6
26376,21
26377,5
26378,20
26379,19
26380,0
26381,3
26382,3
26383,21
26384,20
26385,16
26386,7
26387,8
26388,16
26389,5
26390,3
26391,24
26392,13
26393,24
26394,10
26395,17
26396,24
26397,15
26398,4
26399,20
26400,22
26401,1
26402,18
26403,22
26404,5
26405,1
26406,0
26407,21
26408,16
26409,16
26410,14
26411,12
26412,10
26413,4
26414,0
26415,14
26416,20
26417,8
26418,3
26419,4
26420,21
26421,5
26422,21
26423,20
26424,13
26425,7
26426,18
26427,7
26428,20
26429,20
26430,2
26431,0
26432,24
26433,23
26434,14
26435,11
26436,3
26437,1
26438,19
26439,0
26440,13
26441,5
26442,17
26443,23
26444,23
26445,17
26446,11
26447,11
26448,15
26449,13
26450,24
26451,7
26452,2
26453,7
26454,3
26455,10
26456,3
26457,4
26458,8
26459,5
26460,15
26461,17
26462,12
26463,14
26464,3
26465,1
26466,3
26467,21
26468,11
26469,13
26470,22
26471,7
26472,19
26473,17
26474,19
26475,1
26476,24
26477,24
26478,0
26479,23
26480,14
26481,14
26482,11
26483,10
26484,0
26485,12
26486,3
26487,12
26488,16
26489,7
26490,3
26491,3
26492,18
26493,0
26494,23
26495,14
26496,3
26497,5
26498,18
26499,10
26500,0
26501,15
26502,4
26503,17
26504,24
26505,23
26506,5
26507,5
26508,18
26509,18
26510,11
26511,19
26512,3
26513,22
26514,10
26515,2
26516,16
26517,7
26518,7
26519,3
26520,8
26521,13
26522,18
26523,10
26524,0
26525,2
26526,10
26527,7
26528,21
26529,13
26530,8
26531,21
26532,3
26533,6
26534,16
26535,13
26536,11
26537,21
26538,22
26539,16
26540,24
26541,21
26542,16
26543,22
26544,14
26545,4
26546,1
26547,16
26548,13
26549,22
26550,3
26551,19
26552,6
26553,15
26554,12
26555,2
26556,15
26557,19
26558,17
26559,8
26560,2
26561,22
26562,12
26563,3
26564,13
26565,19
26566,24
26567,6
26568,2
26569,6
26570,24
26571,11
26572,16
26573,19
26574,16
26575,12
26576,0
26577,19
26578,19
26579,6
26580,11
26581,21
26582,10
26583,3
26584,11
26585,15
26586,6
26587,5
26588,3
26589,12
26590,0
26591,16
26592,10
26593,11
26594,10
26595,16
26596,4
26597,1
26598,16
26599,19
26600,16
26601,2
26602,5
26603,10
26604,10
26605,14
26606,16
26607,2
26608,15
26609,7
26610,17
26611,19
26612,19
26613,10
26614,22
26615,3
26616,20
26617,10
26618,18
26619,12
26620,15
26621,2
26622,15
26623,7
26624,6
26625,4
26626,24
26627,16
26628,16
26629,13
26630,23
26631,4
26632,22
26633,8
26634,1
26635,3
26636,13
26637,22
26638,0
26639,12
26640,5
26641,10
26642,11
26643,21
26644,4
26645,2
26646,17
26647,1
26648,6
26649,22
26650,3
26651,10
26652,12
26653,1
26654,22
26655,19
26656,5
26657,6
26658,19
26659,6
26660,19
26661,3
26662,21
26663,19
26664,18
26665,0
26666,14
26667,1
26668,3
26669,0
26670,6
26671,19
26672,21
26673,14
26674,11
26675,0
26676,18
26677,7
26678,23
26679,10
26680,12
26681,5
26682,10
26683,4
26684,13
26685,7
26686,14
26687,19
26688,14
26689,19
26690,1
26691,7
26692,22
26693,10
26694,3
26695,8
26696,20
26697,0
26698,0
26699,7
26700,18
26701,16
26702,0
26703,7
26704,6
26705,14
26706,17
26707,11
26708,23
26709,16
26710,0
26711,22
26712,3
26713,7
26714,1
26715,22
26716,23
26717,11
26718,6
26719,8
26720,13
26721,23
26722,14
26723,11
26724,19
26725,5
26726,17
26727,18
26728,18
26729,13
26730,6
26731,20
26732,6
26733,2
26734,4
26735,18
26736,3
26737,0
26738,22
26739,4
26740,18
26741,12
26742,10
26743,19
26744,18
26745,6
26746,8
26747,12
26748,12
26749,11
26750,23
26751,17
26752,6
26753,23
26754,22
26755,0
26756,11
26757,7
26758,14
26759,5
26760,24
26761,14
26762,22
26763,10
26764,2
26765,2
26766,17
26767,23
26768,2
26769,16
26770,12
26771,0
26772,12
26773,15
26774,17
26775,24
26776,20
26777,5
26778,5
26779,12
26780,2
26781,21
26782,16
26783,11
26784,21
26785,24
26786,5
26787,7
26788,11
26789,15
26790,0
26791,6
26792,0
26793,5
26794,3
26795,12
26796,22
26797,0
26798,17
26799,5
26800,17
26801,5
26802,8
26803,13
26804,19
26805,8
26806,17
26807,4
26808,17
26809,5
26810,2
26811,7
26812,6
26813,20
26814,15
26815,8
26816,8
26817,8
26818,8
26819,5
26820,17
26821,19
26822,11
26823,18
26824,3
26825,17
26826,21
26827,10
26828,23
26829,18
26830,13
26831,23
26832,6
26833,13
26834,4
26835,2
26836,20
26837,14
26838,11
26839,7
26840,16
26841,12
26842,7
26843,3
26844,20
26845,23
26846,3
26847,16
26848,12
26849,7
26850,19
26851,14
26852,13
26853,24
26854,8
26855,16
26856,14
26857,3
26858,14
26859,5
26860,17
26861,16
26862,13
26863,23
26864,5
26865,7
26866,7
26867,21
26868,4
26869,17
26870,23
26871,22
26872,21
26873,4
26874,15
26875,23
26876,1
26877,11
26878,21
26879,17
26880,2
26881,5
26882,16
26883,19
26884,16
26885,21
26886,10
26887,8
26888,11
26889,18
26890,11
26891,19
26892,3
26893,17
26894,10
26895,7
26896,18
26897,11
26898,16
26899,19
26900,19
26901,16
26902,15
26903,12
26904,12
26905,14
26906,14
26907,13
26908,16
26909,23
26910,10
26911,4
26912,21
26913,10
26914,18
26915,7
26916,7
26917,15
26918,12
26919,12
26920,18
26921,18
26922,6
26923,18
26924,17
26925,7
26926,21
26927,6
26928,0
26929,19
26930,22
26931,12
26932,22
26933,23
26934,18
26935,24
26936,10
26937,20
26938,7
26939,7
26940,16
26941,17
26942,15
26943,2
26944,11
26945,5
26946,14
26947,4
26948,23
26949,24
26950,15
26951,24
26952,13
26953,11
26954,16
26955,13
26956,1
26957,12
26958,22
26959,12
26960,1
26961,6
26962,8
26963,14
26964,10
26965,13
26966,23
26967,20
26968,13
26969,7
26970,16
26971,17
26972,12
26973,12
26974,13
26975,16
26976,6
26977,3
26978,3
26979,7
26980,14
26981,5
26982,23
26983,1
26984,15
26985,2
26986,17
26987,7
26988,11
26989,18
26990,13
26991,20
26992,20
26993,20
26994,21
26995,4
26996,7
26997,23
26998,0
26999,0
27000,18
27001,7
27002,2
27003,17
27004,3
27005,14
27006,5
27007,11
27008,18
27009,15
27010,7
27011,7
27012,14
27013,3
27014,19
27015,3
27016,17
27017,1
27018,3
27019,2
27020,12
27021,3
27022,23
27023,13
27024,3
27025,10
27026,2
27027,12
27028,24
27029,6
27030,20
27031,24
27032,17
27033,3
27034,19
27035,6
27036,20
27037,19
27038,1
27039,4
27040,4
27041,2
27042,12
27043,15
27044,16
27045,1
27046,15
27047,0
27048,12
27049,17
27050,14
27051,16
27052,2
27053,6
27054,16
27055,23
27056,21
27057,23
27058,6
27059,5
27060,8
27061,1
27062,10
27063,15
27064,0
27065,5
27066,13
27067,24
27068,7
27069,11
27070,13
27071,1
27072,21
27073,1
27074,17
27075,13
27076,24
27077,20
27078,0
27079,17
27080,13
27081,10
27082,0
27083,12
27084,18
27085,6
27086,1
27087,22
27088,14
27089,14
27090,7
27091,1
27092,18
27093,12
27094,23
27095,0
27096,5
27097,23
27098,17
27099,7
27100,16
27101,11
27102,4
27103,11
27104,21
27105,3
27106,18
27107,23
27108,5
27109,21
27110,22
27111,14
27112,7
27113,14
27114,6
27115,23
27116,5
27117,18
27118,24
27119,10
27120,22
27121,7
27122,19
27123,10
27124,8
27125,3
27126,21
27127,18
27128,19
27129,19
27130,11
27131,13
27132,10
27133,5
27134,21
27135,22
27136,4
27137,20
27138,24
27139,19
27140,7
27141,1
27142,2
27143,3
27144,5
27145,17
27146,19
27147,3
27148,18
27149,21
27150,5
27151,17
27152,7
27153,4
27154,21
27155,10
27156,8
27157,6
27158,17
27159,13
27160,23
27161,3
27162,14
27163,13
27164,11
27165,17
27166,12
27167,11
27168,20
27169,19
27170,12
27171,13
27172,16
27173,21
27174,18
27175,8
27176,15
27177,5
27178,16
27179,23
27180,23
27181,10
27182,19
27183,8
27184,4
27185,10
27186,13
27187,24
27188,6
27189,14
27190,0
27191,7
27192,1
27193,15
27194,10
27195,2
27196,1
27197,10
27198,2
27199,7
27200,15
27201,15
27202,23
27203,12
27204,0
27205,6
27206,1
27207,10
27208,14
27209,18
27210,14
27211,1
27212,20
27213,13
27214,22
27215,7
27216,20
27217,1
27218,4
27219,23
27220,5
27221,7
27222,19
27223,12
27224,5
27225,15
27226,0
27227,21
27228,2
27229,5
27230,0
27231,23
27232,5
27233,23
27234,17
27235,21
27236,17
27237,20
27238,13
27239,16
27240,5
27241,18
27242,23
27243,22
27244,19
27245,0
27246,20
27247,16
27248,12
27249,8
27250,2
27251,19
27252,14
27253,5
27254,22
27255,14
27256,12
27257,19
27258,6
27259,3
27260,15
27261,20
27262,16
27263,3
27264,11
27265,14
27266,20
27267,14
27268,4
27269,13
27270,17
27271,21
27272,16
27273,20
27274,21
27275,17
27276,18
27277,6
27278,1
27279,20
27280,3
27281,13
27282,2
27283,20
27284,1
27285,16
27286,14
27287,13
27288,20
27289,18
27290,10
27291,1
27292,2
27293,4
27294,13
27295,0
27296,18
27297,3
27298,22
27299,6
27300,15
27301,23
27302,5
27303,2
27304,16
27305,15
27306,0
27307,13
27308,22
27309,0
27310,6
27311,13
27312,24
27313,19
27314,18
27315,2
27316,0
27317,11
27318,0
27319,10
27320,1
27321,1
27322,13
27323,12
27324,16
27325,24
27326,7
27327,21
27328,14
27329,11
27330,10
27331,11
27332,7
27333,5
27334,1
27335,14
27336,3
27337,17
27338,20
27339,1
27340,23
27341,17
27342,5
27343,17
27344,19
27345,10
27346,1
27347,13
27348,0
27349,23
27350,20
27351,17
27352,0
27353,11
27354,7
27355,3
27356,12
27357,7
27358,23
27359,7
27360,10
27361,6
27362,3
27363,7
27364,4
27365,0
27366,5
27367,22
27368,20
27369,19
27370,6
27371,24
27372,21
27373,2
27374,21
27375,17
27376,12
27377,17
27378,24
27379,17
27380,2
27381,2
27382,12
27383,1
27384,10
27385,13
27386,2
27387,12
27388,11
27389,19
27390,12
27391,6
27392,11
27393,12
27394,21
27395,23
27396,11
27397,11
27398,22
27399,22
27400,7
27401,16
27402,0
27403,15
27404,4
27405,19
27406,8
27407,24
27408,18
27409,0
27410,22
27411,1
27412,18
27413,7
27414,20
27415,14
27416,17
27417,1
27418,24
27419,18
27420,17
27421,17
27422,0
27423,22
27424,21
27425,21
27426,21
27427,4
27428,17
27429,5
27430,12
27431,19
27432,2
27433,22
27434,12
27435,1
27436,19
27437,16
27438,21
27439,11
27440,5
27441,18
27442,0
27443,21
27444,18
27445,14
27446,19
27447,11
27448,12
27449,20
27450,13
27451,23
27452,18
27453,17
27454,23
0,6
1,5
2,10
3,0
4,3
5,21
6,10
7,14
8,3
9,7
10,8
11,8
12,21
13,12
14,7
15,4
16,22
17,0
18,7
19,7
20,2
21,0
22,21
23,4
24,10
25,15
26,2
27,15
28,7
29,1
30,7
31,8
32,13
33,19
34,3
35,21
36,13
37,3
38,18
39,14
40,15
41,23
42,8
43,15
44,14
45,5
46,17
47,4
48,19
49,13
50,20
51,22
52,20
53,5
54,16
55,16
56,21
57,4
58,7
59,22
60,10
61,13
62,11
63,22
64,2
65,10
66,1
67,4
68,18
69,4
70,20
71,6
72,15
73,4
74,3
75,20
76,15
77,11
78,2
79,2
80,17
81,2
82,7
83,21
84,23
85,7
86,12
87,17
88,24
89,14
90,2
91,1
92,7
93,23
94,8
95,5
96,0
97,0
98,19
99,21
100,8
101,4
102,2
103,20
104,16
105,1
106,15
107,14
108,2
109,6
110,12
111,5
112,0
113,24
114,2
115,19
116,14
117,24
118,16
119,10
120,4
121,8
122,8
123,12
124,12
125,8
126,6
127,21
128,4
129,15
130,11
131,21
132,2
133,15
134,23
135,23
136,4
137,21
138,22
139,3
140,15
141,18
142,7
143,17
144,21
145,6
146,1
147,6
148,10
149,5
150,4
151,21
152,3
153,21
154,14
155,23
156,2
157,10
158,7
159,5
160,14
161,21
162,8
163,4
164,18
165,23
166,13
167,3
168,6
169,8
170,13
171,15
172,4
173,16
174,3
175,17
176,18
177,6
178,21
179,1
180,13
181,16
182,24
183,23
184,2
185,7
186,8
187,24
188,1
189,12
190,23
191,3
192,0
193,15
194,13
195,15
196,13
197,5
198,11
199,1
200,7
201,7
202,8
203,1
204,23
205,0
206,8
207,19
208,20
209,14
210,3
211,7
212,14
213,12
214,18
215,6
216,3
217,15
218,4
219,10
220,4
221,15
222,5
223,6
224,10
225,1
226,2
227,15
228,17
229,18
230,12
231,6
232,5
233,19
234,5
235,1
236,21
237,8
238,23
239,24
240,10
241,7
242,19
243,12
244,24
245,1
246,15
247,4
248,10
249,22
250,16
251,1
252,24
253,12
254,24
255,1
256,22
257,19
258,4
259,23
260,10
261,12
262,3
263,12
264,16
265,8
266,19
267,17
268,14
269,6
270,10
271,8
272,20
273,24
274,7
275,4
276,10
277,6
278,0
279,15
280,13
281,14
282,6
283,24
284,6
285,14
286,12
287,18
288,21
289,20
290,6
291,1
292,24
293,1
294,20
295,2
296,19
297,12
298,15
299,24
300,7
301,13
302,2
303,4
304,1
305,4
306,4
307,8
308,21
309,0
310,0
311,0
312,21
313,17
314,21
315,16
316,2
317,23
318,14
319,3
320,15
321,12
322,2
323,5
324,5
325,21
326,21
327,14
328,15
329,18
330,7
331,3
332,1
333,7
334,20
335,8
336,12
337,3
338,13
339,19
340,20
341,4
342,1
343,24
344,3
345,20
346,18
347,15
348,6
349,4
350,1
351,24
352,2
353,8
354,4
355,24
356,6
357,1
358,4
359,19
360,24
361,10
362,12
363,20
364,1
365,6
366,21
367,23
368,11
369,23
370,2
371,15
372,3
373,23
374,14
375,24
376,19
377,15
378,10
379,24
380,13
381,7
382,21
383,18
384,12
385,0
386,23
387,21
388,5
389,10
390,4
391,3
392,17
393,14
394,6
395,8
396,23
397,20
398,7
399,12
400,22
401,0
402,7
403,4
404,10
405,12
406,4
407,1
408,11
409,14
410,20
411,21
412,3
413,12
414,24
415,11
416,1
417,10
418,22
419,7
420,11
421,1
422,15
423,18
424,24
425,10
426,0
427,7
428,19
429,7
430,22
431,18
432,1
433,2
434,14
435,21
436,12
437,18
438,1
439,15
440,22
441,6
442,21
443,15
444,19
445,12
446,5
447,22
448,1
449,12
450,18
451,24
452,14
453,18
454,22
455,13
456,7
457,21
458,18
459,11
460,7
461,3
462,3
463,12
464,0
465,4
466,1
467,6
468,19
469,10
470,16
471,12
472,0
473,20
474,14
475,20
476,21
477,2
478,2
479,19
480,13
481,23
482,5
483,2
484,6
485,0
486,15
487,1
488,17
489,21
490,1
491,12
492,0
493,12
494,21
495,24
496,24
497,22
498,24
499,7
500,1
501,12
502,22
503,6
504,12
505,12
506,13
507,1
508,24
509,1
510,1
511,8
512,21
513,20
514,15
515,5
516,15
517,23
518,12
519,8
520,0
521,4
522,18
523,4
524,18
525,23
526,5
527,8
528,7
529,19
530,13
531,23
532,15
533,4
534,14
535,19
536,18
537,4
538,23
539,3
540,11
541,11
542,5
543,0
544,6
545,15
546,12
547,19
548,12
549,8
550,14
551,2
552,13
553,21
554,17
555,6
556,2
557,12
558,7
559,24
560,5
561,19
562,4
563,12
564,15
565,17
566,20
567,4
568,15
569,16
570,12
571,10
572,17
573,0
574,7
575,21
576,12
577,4
578,23
579,8
580,1
581,6
582,22
583,10
584,14
585,17
586,23
587,7
588,23
589,8
590,8
591,2
592,2
593,11
594,2
595,18
596,16
597,4
598,22
599,0
600,6
601,0
602,23
603,4
604,6
605,13
606,4
607,20
608,7
609,1
610,19
611,21
612,7
613,6
614,15
615,8
616,14
617,17
618,15
619,0
620,11
621,22
622,12
623,13
624,21
625,4
626,7
627,18
628,12
629,21
630,1
631,16
632,15
633,8
634,15
635,23
636,19
637,15
638,21
639,7
640,21
641,21
642,0
643,10
644,12
645,6
646,13
647,12
648,5
649,20
650,5
651,12
652,13
653,4
654,10
655,7
656,11
657,0
658,3
659,11
660,12
661,7
662,12
663,4
664,5
665,12
666,21
667,11
668,6
669,24
670,4
671,2
672,8
673,4
674,24
675,10
676,3
677,0
678,23
679,4
680,10
681,4
682,19
683,20
684,12
685,11
686,6
687,12
688,15
689,18
690,19
691,13
692,4
693,10
694,5
695,18
696,24
697,3
698,7
699,2
700,1
701,8
702,0
703,4
704,6
705,15
706,15
707,4
708,15
709,5
710,3
711,5
712,24
713,12
714,8
715,17
716,10
717,15
718,16
719,20
720,12
721,21
722,23
723,7
724,4
725,15
726,12
727,7
728,24
729,19
730,7
731,23
732,15
733,1
734,4
735,15
736,14
737,13
738,0
739,19
740,6
741,1
742,17
743,10
744,7
745,10
746,10
747,1
748,6
749,10
750,20
751,12
752,23
753,19
754,2
755,15
756,21
757,6
758,6
759,3
760,0
761,18
762,21
763,24
764,5
765,4
766,4
767,15
768,7
769,4
770,19
771,12
772,8
773,11
774,1
775,19
776,19
777,6
778,1
779,20
780,18
781,6
782,15
783,5
784,24
785,19
786,3
787,22
788,7
789,5
790,8
791,10
792,0
793,1
794,7
795,4
796,24
797,6
798,12
799,14
800,22
801,1
802,1
803,19
804,15
805,18
806,21
807,11
808,6
809,3
810,4
811,8
812,6
813,2
814,12
815,14
816,0
817,10
818,24
819,13
820,2
821,12
822,14
823,23
824,6
825,6
826,4
827,20
828,24
829,1
830,24
831,0
832,5
833,7
834,23
835,2
836,22
837,19
838,21
839,6
840,21
841,22
842,13
843,10
844,24
845,7
846,15
847,20
848,13
849,7
850,10
851,3
852,8
853,1
854,1
855,3
856,1
857,4
858,0
859,19
860,6
861,15
862,11
863,7
864,13
865,15
866,0
867,10
868,12
869,0
870,7
871,20
872,5
873,5
874,4
875,23
876,1
877,17
878,4
879,20
880,7
881,5
882,4
883,7
884,23
885,4
886,15
887,10
888,10
889,21
890,15
891,10
892,3
893,8
894,7
895,7
896,4
897,1
898,6
899,8
900,21
901,2
902,22
903,1
904,18
905,1
906,14
907,16
908,14
909,2
910,12
911,10
912,5
913,12
914,7
915,1
916,1
917,24
918,13
919,7
920,14
921,21
922,6
923,19
924,18
925,4
926,21
927,19
928,4
929,4
930,6
931,13
932,1
933,15
934,0
935,8
936,0
937,14
938,12
939,7
940,21
941,8
942,12
943,10
944,2
945,1
946,19
947,2
948,24
949,21
950,8
951,24
952,3
953,18
954,0
955,6
956,1
957,11
958,21
959,14
960,6
961,0
962,11
963,24
964,13
965,19
966,24
967,13
968,4
969,16
970,0
971,0
972,6
973,22
974,10
975,1
976,4
977,5
978,7
979,5
980,16
981,4
982,11
983,14
984,0
985,12
986,24
987,22
988,7
989,15
990,12
991,16
992,2
993,22
994,1
995,5
996,24
997,4
998,8
999,6
1000,3
1001,21
1002,6
1003,0
1004,4
1005,21
1006,7
1007,24
1008,23
1009,14
1010,11
1011,11
1012,1
1013,10
1014,10
1015,15
1016,1
1017,5
1018,24
1019,0
1020,21
1021,20
1022,5
1023,22
1024,20
1025,6
1026,7
1027,5
1028,20
1029,10
1030,4
1031,6
1032,12
1033,12
1034,5
1035,23
1036,6
1037,17
1038,12
1039,14
1040,10
1041,10
1042,15
1043,20
1044,0
1045,6
1046,7
1047,1
1048,10
1049,20
1050,21
1051,6
1052,15
1053,19
1054,10
1055,10
1056,1
1057,0
1058,13
1059,0
1060,1
1061,14
1062,5
1063,19
1064,16
1065,2
1066,18
1067,17
1068,20
1069,2
1070,1
1071,15
1072,7
1073,4
1074,2
1075,2
1076,0
1077,24
1078,4
1079,13
1080,4
1081,18
1082,14
1083,20
1084,21
1085,16
1086,0
1087,18
1088,24
1089,18
1090,12
1091,3
1092,12
1093,8
1094,24
1095,24
1096,10
1097,13
1098,4
1099,1
1100,7
1101,6
1102,19
1103,14
1104,11
1105,21
1106,0
1107,24
1108,16
1109,7
1110,8
1111,8
1112,11
1113,1
1114,4
1115,20
1116,7
1117,11
1118,3
1119,4
1120,10
1121,21
1122,0
1123,8
1124,7
1125,15
1126,4
1127,2
1128,4
1129,20
1130,16
1131,15
1132,22
1133,10
1134,19
1135,18
1136,13
1137,0
1138,4
1139,1
1140,12
1141,20
1142,5
1143,17
1144,11
1145,0
1146,3
1147,21
1148,2
1149,1
1150,17
1151,4
1152,3
1153,20
1154,2
1155,3
1156,13
1157,23
1158,15
1159,4
1160,5
1161,13
1162,4
1163,21
1164,10
1165,22
1166,23
1167,16
1168,11
1169,21
1170,6
1171,6
1172,4
1173,20
1174,14
1175,24
1176,5
1177,14
1178,7
1179,2
1180,19
1181,5
1182,0
1183,24
1184,18
1185,23
1186,15
1187,21
1188,4
1189,12
1190,0
1191,15
1192,5
1193,1
1194,12
1195,22
1196,8
1197,6
1198,1
1199,11
1200,1
1201,7
1202,13
1203,19
1204,7
1205,16
1206,22
1207,6
1208,4
1209,12
1210,14
1211,1
1212,13
1213,3
1214,12
1215,18
1216,3
1217,24
1218,7
1219,16
1220,19
1221,19
1222,3
1223,14
1224,21
1225,24
1226,3
1227,8
1228,24
1229,21
1230,4
1231,19
1232,21
1233,4
1234,4
1235,19
1236,0
1237,0
1238,6
1239,23
1240,0
1241,1
1242,18
1243,8
1244,15
1245,15
1246,7
1247,11
1248,8
1249,20
1250,7
1251,14
1252,2
1253,1
1254,4
1255,24
1256,5
1257,14
1258,24
1259,21
1260,1
1261,24
1262,3
1263,19
1264,2
1265,21
1266,8
1267,20
1268,2
1269,3
1270,2
1271,8
1272,10
1273,1
1274,24
1275,20
1276,19
1277,24
1278,15
1279,6
1280,11
1281,19
1282,14
1283,10
1284,10
1285,3
1286,20
1287,2
1288,19
1289,14
1290,7
1291,8
1292,3
1293,23
1294,24
1295,4
1296,24
1297,20
1298,7
1299,1
1300,15
1301,13
1302,23
1303,14
1304,7
1305,3
1306,2
1307,3
1308,0
1309,7
1310,21
1311,10
1312,7
1313,18
1314,18
1315,1
1316,5
1317,2
1318,8
1319,1
1320,11
1321,1
1322,13
1323,21
1324,7
1325,23
1326,5
1327,7
1328,8
1329,19
1330,1
1331,19
1332,0
1333,15
1334,15
1335,5
1336,4
1337,10
1338,6
1339,15
1340,6
1341,18
1342,4
1343,8
1344,6
1345,10
1346,15
1347,21
1348,23
1349,11
1350,4
1351,21
1352,14
1353,13
1354,21
1355,15
1356,23
1357,10
1358,6
1359,13
1360,6
1361,15
1362,5
1363,10
1364,16
1365,16
1366,6
1367,2
1368,17
1369,10
1370,13
1371,12
1372,1
1373,22
1374,20
1375,5
1376,19
1377,8
1378,5
1379,12
1380,4
1381,17
1382,7
1383,17
1384,4
1385,1
1386,1
1387,12
1388,21
1389,13
1390,13
1391,13
1392,4
1393,20
1394,11
1395,6
1396,23
1397,21
1398,13
1399,2
1400,22
1401,7
1402,21
1403,8
1404,18
1405,20
1406,0
1407,11
1408,11
1409,20
1410,14
1411,23
1412,15
1413,3
1414,11
1415,4
1416,24
1417,3
1418,15
1419,4
1420,18
1421,21
1422,3
1423,1
1424,2
1425,7
1426,1
1427,6
1428,1
1429,18
1430,10
1431,20
1432,1
1433,4
1434,10
1435,7
1436,14
